reviewer,Candidate,URL,Message,manual_label,comment,chatgpt,check
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=611489443670249&set=a.516944776458050&type=3,今天是上任兩週年。 兩年拚四年，在緊緊緊中，不知不覺時間就度過。 今天慰問基層警察、消防、環保基層同仁，向他們致上深深謝意。 警察同仁出生入死，日以繼夜守護治安，犧牲自己與家人相處的機會。 像今天我到訪十全派出所，就是在4小時內，不畏艱險，將還持有槍械的高醫仇殺案罪犯逮捕歸案，維護城市安全。 打火弟兄姊妹，24小時無眠無日待命。只要一接到任務，就趕著最快的時間，立即著裝出動。背負沉重的裝備，從危險遍佈的火場中，勇敢、無懼地仔細搜尋，迅速搶救出每一條寶貴性命。 清潔隊同仁忍受著炎熱天氣和水溝氣味，揮汗如雨，將溝渠打通。 我拍拍他們的肩，跟他們說聲「辛苦了」的時候，都感受得到汗水淋漓。 他們都是高雄隊，不分白天、夜晚，守護著我們的城市。 我感謝、也驕傲，有幸在這兩年來，和大家一起為城市日夜打拚。 . 2年其實時間很快，有很多重大市政建設正在推動。 鐵路地下化的完工、陸橋的拆除，綠廊道縫合了市容。 重新復工的輕軌，正逐步地成圓，捷運四線齊發、共享運具漫遊街坊，串連起了城市交通的新氣象。 亞灣的5GAIoT園區帶來新的思維和想像，搭配半導體產業鏈的進駐，城市的轉型，帶來更多的就業機會。 從零開始的運動中心、特色公園，提升我們的生活品質。 加速推動公托、社宅、長照，全方位照顧好市民朋友。 愛河灣、駁二、大港橋、流行音樂中心、遊艇碼頭、再到港埠旅運中心，我們當年推倒的港邊高牆，如今已成為我們心目中最美好的風景。 台灣燈會、大港開唱、金曲獎、文博等大型活動帶來可觀的觀光效益，更讓世界看見高雄。 . 謝謝所有市民朋友一起努力。 兩年拚四年，我們會每分每秒盡心盡力，讓高雄更好。,1,主要是慰問公務人員順便提到公托政策,0,0
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=625520488933811&set=a.516944776458050&type=3,"好消息！ 把高雄寶貝顧更好，高雄再加碼！ 10月起，高雄準公托育補助加碼、孕婦產檢交通補助擴大對象。 高雄市政府全力照顧好懷孕的準媽媽、減輕年輕父母的負擔。 #高雄準公托育補助加碼 配合0到6歲國家一起養政策，公托家長每月補助5,500元，家長自付3,500元，弱勢家庭僅需負擔1,500元。 在家自己照顧、或者就讀私托，則可領育兒津貼每月5,000元。 10月起，高雄針對「設籍並送托高雄市準公共托育者」再加碼： 托育補助送準公共托嬰中心，每月補助8,500元，高雄「再加補助」2,000元，共補助10,500元。 送準公共保母，每月補助8,500元，高雄「再加補助」1,200元，共補助9,700元。 #孕婦產檢交通補助擴大對象 另外，對孕婦的產檢交通補助，原先補助弱勢族群，10月起更擴及到「設籍高雄市孕婦」，都補助28趟次來回產檢5,040元計程車車資補助。 高雄有首創全國體貼新手父母的坐月子到宅服務、新生兒禮包，也持續增設特色公園、增加托育托幼資源。 照顧好每一位市民朋友、也照顧好下一代高雄孩子，我們會持續努力！",1,單純生育政策的貼文,1,1
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=595602748592252&set=a.516944776458050&type=3,今年是高雄產業轉型進程中非常關鍵的一年， 我們即將在後勁五輕的舊址上迎接台積電設廠， 橋頭科學園區也會在9月開放廠商進場興建廠房， 象徵高雄追求從重工業和石化產業重鎮， 朝高科技產業大城轉型， 已經成為現在進行式。 過去作為一個高雄子弟， 我曾經說過，高雄產業轉型就是勵志故事， 遭遇困境挫折，我們從來就是面對問題、解決問題， 就是這個勇敢氣質， 讓我們向來以作為一個高雄人為榮。 現在我擔任高雄市長， 和所有市民朋友一起兩年拚四年， 拚產業轉型也兼顧居住正義， 我們秉持青年、育兒、弱勢三大優先， 希望市民朋友的居住權利獲得充分保障！ 所以我們趕進度興建社會住宅， 中央地方合作目標12000戶。 我們也以囤房稅增加的稅收作為財源， 放寬條件擴大辦理租金補貼。 高雄產業轉型是一個現在進行式的勵志故事， 在我們勇敢迎接改變與挑戰的同時， 也絕對不會忘記一路走來， 我們高雄城市和高雄人親身經歷的挫折與傷痛。 特別是今日晚上， 我還是如同去年此刻， 一束鮮花一盞燭光一點心意， 和不幸罹難者與勇敢行過的傷者一起， 照看我們共同堅持的信念和努力癒合的傷痕。 高雄是充滿希望、永不放棄的城市。 在天光破曉之前，我也藉此一束鮮花一盞燭光一點心意， 感謝24小時運作的市府管線安全辦公室基層公務員以及相互配合的警消同仁， 感謝這幾年參與抗疫的醫護朋友和所有第一線防疫同仁， 感謝每一位在各自崗位，守護高雄城市安全健康的無名英雄！,1,主要是在講產業轉型但順便講到托育問題,0,0
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=615562099929650&set=a.516944776458050&type=3,開學了！ 用英文和同學一起上課！ 用英文上童軍課、音樂課？ 在高雄的文山高中，國中部、高中部都已經這麼做。 我上任後，推動高雄市達到「#校校有雙語」，增加師資、利用多元與沉浸式教學。 今年雙語經費，達2.17億，比109年增加2.55倍。再加碼5000萬元深化雙語教育資源。 外籍教師，從33名增加到89名，成長1.7倍。 讓英語落實在校園生活中，沉浸式的學習，學生們可以更能自然學會和應用語言。 再加上 #班班有冷氣、高雄市加碼補貼冷氣電費，我們想為學生打造舒適、優質的校園環境，家長也安心放心。 今天也和衛生局一起視察學校防疫，市府全力支援校園防疫物資。 並提醒校園開冷氣還是要保持通風，大家也要儘速打好打滿疫苗。 . 因應開學，高雄市幹線公車也更加密！ 除現有20條幹線公車加密外，還有以6台全新電動公車營運的新路線「紅62仁武-凹子底」線，也正式通車，更方便仁武市民到凹子底、榮總、巨蛋。 仁武人口成長快，除了交通需求，我們也規劃了92期重劃區內寵物公園。仁武運動公園1500萬的特色遊戲場也已經在8月12日開工；曹公新圳、北屋排水，我們也加速改善淹水問題。在興建中的仁武安居社宅，也會規劃托嬰、日照，提升居住品質，照顧好年輕家庭需求。,1,NA,0,0
Ming,陳其邁,https://www.facebook.com/chenchimai/photos/a.125617614167194/5240360816026156/?type=3,"市政是一點一滴努力而成。 今天到議會，進行施政報告與質詢，向市民朋友們，說明我們的施政方向。 首先報告好消息： 110年各業別銷售額突破歷史新高，各業別銷售總額從4.52兆增加到5.57兆，增加1.05兆元，成長率六都第一。 除創造高營利事業銷售額外，市府團隊遵守財政紀律，達成110年度零舉借！結餘0.18億元。 針對 #防疫，市府除加強邊境管理，辦理高雄進港篩檢方案外，並強化機場防疫、落實港口檢疫及落實社區監測。此外，高雄首推宇美町式接種方法，讓長輩安心施打疫苗，統計至3月15日，高雄疫苗涵蓋率一劑82.67% 、二劑76.85%、三劑47.85%，劑次人口比達207.37%。 #疫後振興，市府採取精準振興方式，結合中央五倍券，推出高雄券及高雄開就賺方案，振興經濟成效顯著，百貨業成長率9.24%，KTV成長率51.07%、美髮及美容美體業成長率9.9%、按摩服務業成長率4.86%，均為六都之冠，住宿業成長率9.96%，為六都第二。並獨創「商圈夜市券」，帶動商家攤商平均成長2至3成。 疫情期間，適逢 #台灣燈會 睽違20年重返高雄，燈會首創愛河與衛武營雙主場、光影結合衛武營藝術中心建物及飛行主燈無人機展演，打破主燈制式形象，並首次將地方燈節展區延伸至經典小鎮美濃、鳳山黃埔新村、曹公圳、旗山、岡山、林園、大寮等地，結合當地豐富觀光元素，吸引遊客走春歡慶新年氛圍。2022年台灣燈會在兼顧防疫與民生經濟下，破千萬人次參觀，經濟效益超過175億。 推動 #產業轉型 方面，中央5年內投入百億，市府加碼提供5G AIoT業者進駐空間租金(006688)專案補助，預計增加產值1,200億元。 在加速產業轉型的 #招商引資 部分，截至目前高雄招商2,933億元+台商三大方案1,928億元，總投資高雄金額達4,861億元；促參與聯合開發110-111年已簽約與待簽約案，民間投資金額共850億元。 此外，台積電正式宣布至高雄設廠，德商默克、美商英特格加碼投資170億元與140億元，結合光洋集團與鑫科材料及高雄石化產業，打造完整半導體產業聚落，完成半導體產業S廊帶關鍵拼圖。 橋頭科學園區提前3年選地招商吸引20家大廠搶進插旗，指標性廠商包括封測大廠日月光、晶片電阻大廠國巨、電動車大廠鴻海集團。 五大科學園區(橋頭、仁武、亞灣5G AIoT、楠梓、路竹)總計至少增加4.5萬個就業機會，電子業與服務產業總計至少增加14,800個就業機會。 為全方位滿足企業員工、就業青年、經濟或社會弱勢之居住需求，市府推出 #居住正義三支箭。 包含青年租金補貼、與中央合作興建社會住宅10,500戶，並預計於111年7月起實施囤房稅，遏止炒房投機行為。 重視青年創業就業，除設立「青年創業基金」輔導青創事業9,880家，實際撥發補助突破1億元，帶動民間投資96.1億，並提供青年逾20,000個穩定就業機會。 六都失業率連續2年失業率六都最低，高雄青年失業率連三降，從13.9%進降至六都最低9.1%！ #交通建設 上，輕軌加速成圓，美術館路段預計年底完工通車、大順路段預計112年底完工通車。 捷運路網部分，岡山路竹延伸線1階施工進度69.87%，預計116年完工通車。黃線預計年底動工，117年底通車。 小港林園線預計今年底動工，119年完工通車。 高雄YouBike2.0已突破1,500萬使用人次，站數六都第一，市府並首創「公車式小黃服務」，深入偏鄉服務當地民眾，提供當地公共運輸涵蓋率，路線數全國第一，路線數達58條，涵蓋33個行政區，讓偏鄉交通服務再升級。 為強化聯外道路暢行，台86線快速公路延伸至內門，正辦理綜合規劃與環評作業，國道10號里港交流道延伸至新威大橋，可行性評估及環評已通過。 高屏第二快速道路預計117年動工、國道7號預計114年動工、洲際貨櫃車專用道預計今年7月動工。橋科聯外道路已依程序提報整體計畫報行政院。 有關空污改善成果，空品良率連續兩年突破8成，110年推行轄內企業減煤措施，迄今已減煤189萬噸。 興達電廠秋冬停2減2，減煤量提高至35%以上。大林電廠於秋冬機組停機3個月，減煤50萬噸，中鋼汽電共生鍋爐停止燃煤、中聯2座熱風爐改用天然氣。市府並定期追蹤744座工業鍋爐，確保符合最嚴格燃燒天然氣排放標準。 #教育政策 方面，高雄市推動校校有雙語、班班有冷氣，與中央合作投入30億，冷氣裝設3月底完工運轉。建置校園光電綠能，目標為今年5月完成公有校舍屋頂設置太陽光電達333校，設置校數全國第一，並積極設置高雄市國民運動中心13處，涵蓋人口預計超過200萬人。 推動高雄好生活，讓健康長者就近有在地安老良好處所，市府普設各區社區關懷據點，佈建成長82%，並廣設置長照據點，目前共佈建389處C級巷弄長照站，分布345里，1學區1日照中心，區區有住宿式機構，住宿式長照機構已佈建29個行政區。 完善公托教育，銜接幼兒2歳後公共幼兒園，110年8月起調降公托托育比為1:4。 公托家園收費1萬3千元調降為9千元；今年1月起並調增公托專業人員薪資4,600元。 在公共教保服務部分，準公共幼兒園238園為全國最高，平價教保服務達88%，公幼累計增設班級數全國最高。 揮別公園「罐頭遊具」，高雄市推動共融式特色公園遊戲場，今年增加33座 #特色公園，8座施工中，另有25處規劃設計中。 此外，為照顧新住民，市府普設新住民關懷小站，建構5處家庭服務中心、24處社區服務據點。 並針對原鄉進行重大建設，包括茂林區高132線工程、溫泉示範區，桃源區龍橋及寶山道路工程，那瑪夏區育兒資源中心、達卡努瓦往瑪雅部落替代道路改善工程等。也持續推動客語沉浸教學。 在 #公安議題 上，城中城事件突顯全台老舊建築物公安的重要性，市府即刻成立公共安全督導會報，為城市公安把關並編列1.2億，輔導全市老舊大樓改善公安設備，包括防火門補助計畫、輔導未成立管理組織之公寓大廈、補助消防設備檢修申報費用、改善消防設備貸款利息補貼等。 另為因應極端氣候來襲，市府辦理22處易淹水區整治，如仁武高鐵路及鳳仁澄觀路口、林園排水整治、後勁溪排水系統整治計畫、岡山區潭底排水(潭底橋下至高速公路段)、五甲尾嘉興橋上游段、橋頭區筆秀排水(包含橋頭科學園區)及山區六龜新發和平路、高133線、美濃湖排水、美濃排水整治等，總經費投入 32.7億，持續治水打造安全無虞的環境。 今年的智慧城市展、文博會，都將首次在高雄舉辦。 台灣設計展，則在暌違10年後，重返高雄。 高雄動起來，攜手向前行！ 讓市民朋友有好生活，市府不但會扎實打拚市政建設，更會繼續努力發揚高雄的精彩！ 👉完整施政報告，歡迎分享下載觀看：https://reurl.cc/6EmnGr",1,政策報告,0,0
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=664166038402589&set=a.516944776458050&type=3,鼓山運動中心動工！ 將成為內惟、鼓山、左營，大家共同的生活與感情重心。 市政實實在在地做。 一座一座將運動中心做好，好好地來解決民眾的需求，這是我們做事情的態度。 #鼓山運動中心 是第五座新建運動中心，利用中山國小遷址後閒置的場域打造。 2層樓的複合式運動場館設計，包含健身房、全齡體能訓練場、韻律瑜珈教室及綜合球場，應有盡有。 學校原有的操場跑道也會翻新，2座籃球場改建為風雨球場，新建匹克球場。 經費超過1億7000萬元，今天正式動工，預計在113年、後年底就能完工。 . 選址時，我們特別考量周邊有崇實自助這些眷村、果貿、前鋒國宅與內惟，居民非常多，長輩也不少。高雄已經啟用10個銀髮健身俱樂部，也持續設立長輩運動場域，來預防肌少症，讓長輩更健康。 另外，包括公托、平價的準公幼、衛生局的日照、社會局的日照也都在這裡。 可以說是從0歲到100歲，都可以使用到這個地方。 . 鼓山運動中心屬於社區，既然要做就要做到最好。 我們希望將園區打開，結合周邊與建築整體的設計風格和功能縫合。 將原來很貴的一個地段，做為大家公共服務、社會福利的好去處。 這是當時我們在發想、選址時，最重要的核心價值。 這兩年，高雄的運動中心從0開始成長到13加1座。 有5座已經在今年陸續開始營運，提供民眾健身、促進健康最好的地方。,1,運動中心裡面有公拖中心,0,0
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=538743207611540&set=a.516944776458050&type=3,今天是母親節，我也特別到鳳山行政中心、運發局，為還在忙碌防疫工作的同仁們送上康乃馨，跟他們說聲「謝謝」。 防疫的重點在「#重症治療、#輕症分流」。 所以我們今天請到 #高雄縣醫師公會 理事長王宏育、#高雄市醫師公會理事長 朱光興、高雄市醫師公會榮譽理事長賴聰宏，三位醫師，很重要的事和大家拜託： 👉如果有呼吸道症狀，請到診所就醫、看診、領藥，大醫院病床留給需要的人。 如果您快篩陽、或者進一步PCR採檢陽性，請通報當初看診的基層診所醫師。 因為當初看診的醫師，通常是民眾熟識的基層診所醫師。 比較熟悉個案身體狀況，可以協助通報或者視訊診療照顧，即時關懷處理。 . 👉高醫小兒感染科主任 #李敏生醫師，說明怎麼照顧確診的小朋友？ 小朋友確診後有63%會有發燒症狀，如果沒有危險因子，在家居家照護要注意警訊表徵。 每天記錄三次：體溫/血氧、計算每分鐘呼吸次數、觀察活力狀態、一天的進食量及尿量、觀察呼吸時有無胸凹現象、注意膚色或唇色是否發紺、檢查肢體是否冰冷（新生兒）。 李醫師也準備了兒童居家照護日誌範本、建議常備藥物，給家長們參考。 ◎詳細圖卡，歡迎分享：https://tinyurl.com/y4c7pz9j:=:https://www.facebook.com/KHD7134000/posts/368526798648595 . 👉校園匡列新舊制要怎麼適用呢？我們也準備圖卡詳細說明。 如果是被居隔的同班同學，維持暫停實體課程；社團、課照、密友，快篩陰性後返校。,0,母親節,0,1
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=624843905668136&set=a.516944776458050&type=3,"和小朋友們，一起種下小小樹苗，象徵希望和祝福。🌱 今天，#楠梓科技產業園區 第一所企業附設園所「日月光三好幼兒園」開幕！ 透過市府媒合，由日月光集團租用油廠國小校舍拆除後的空地興建而成。 我們希望活化校園空間，也會再盤點產業園區周邊的校園與公有土地。 讓不管是托嬰、幼教，或是日照、長照，校園或公有閒置空間可以多一些利用方式，更加照顧好長輩、小朋友。 👉這幾年其實很努力，像我們公共化教保服務量也在今年達到41.32%。 準公共幼兒園111學年度共有252園提供33,869個名額，兩者均為全國之冠。 平價教保服務，在今年已達到97.03%。努力照顧好高雄寶貝，減輕家長負擔！ 👉我們跟時間賽跑，一方面因應企業進駐的需求，二方面希望加緊讓教保服務，能夠趕上人口增加的速度。 目前高雄機構或企業設置的幼兒園大約22處、由政府機關機構等設置的職場互助教保中心有12處。 鼓勵企業設置幼兒園，攜手打造好的育兒環境，小朋友受到更好的照顧，也讓爸爸媽媽上班更安心。 日月光三好幼兒園還有很特別的地方，它是節能、環保、綠能建築，太陽能板產電自發自用，佔園所4成的用電量。 戶外廣闊的活動綠地，保留現地文史記憶，及百年桃花心木、老樹群。 招收300名小朋友，提供優質的軟硬體設備，像是廁所、教室、廚房，看了都讓人羨慕。 也讓廠區同仁和寶貝一起上班上學，更幸福！",1,和小朋友種樹,1,1
Ming,陳其邁,https://www.facebook.com/photo.php?fbid=547465246739336&set=a.516944776458050&type=3,大家常常問：快篩陽或居家照護確診個案，要怎麼看醫生？ 今天中央公布居家照護確診者個案就醫說明，有發燒症狀在居隔期間可透過視訊、電話看診。 因為高雄市會派醫師協助確診個案，可以先聯繫照顧您的專責診所醫師進行通訊診療。 👉有時遇到醫師下班或較為緊急，可以去哪看病？ 中央放寬規定，若無法預約視訊診療、或視訊診療無法處理，可以聯繫衛生局，依指示以防疫車隊或親友接送、自行前往(如步行、自行駕/騎車)或確診者陪同就醫，要全程戴口罩、不要交談，主動告知為確診個案，讓醫生做準備。 如要就醫，我們【高雄市9家醫院附設小兒特診、4個社區採檢站特診】，除了看快篩陽或確診的18歲以下兒童，也可以為大人看診。但還是建議先以視訊看診為主。 👉大家也常問說，還沒收到 #居隔單，怎麼辦？ 高雄今天公布更簡單的方式： ①在衛生局收到醫院PCR採檢陽性時，約1-2小時會發送第一封訊息告知確診者，請確診者主動回報疫調資料、同住者名單。 比如年齡、是否懷孕36周、是否有65歲以上長輩同住？等等必要事項。 ②填完後約5小時，衛生局會傳第二封訊息給你，點選網址填入身分證和手機號碼，即可下載居隔通知書。 整個流程大概5-6小時，你就可以更快拿到你的居隔單，也協助完成我們疫調。 因為我們在醫院端就輸入PCR陽性報告資料，希望在速度上加速，也能夠讓我們更儘速了解風險族群群聚，做基本疫調掌握和風險管控。 👉以個案趨勢，也要再次提醒：家中有確診者要特別小心，確診者要 #一人一室，最好是套房。 同住家人非確診者最好也一人一室，客廳、廚房或浴室都不能共用。 市府關懷包內有酒精，摸過的地方請多消毒，垃圾或是餐桌、碗筷，自己用自己洗，降低接觸的風險。 👉成人BNT已經到高雄，即日起開放接種。 青少年、小朋友的BNT也可以開始預約，詳情請參見圖卡。,0,確診,0,1
Ming,陳其邁,https://www.facebook.com/chenchimai/videos/438481938185957/,做你的產檢好司機 做為一個醫師，照顧好準媽媽與孩子、讓年輕家庭更安心放心，是我掛心的事。 所以，我們全面照顧！ 高雄市10/1起，再擴大「孕婦搭乘計程車產檢」補助對象。 只要是高雄市孕婦，不分年齡族群身份， 都補助14次產檢（共28趟次）計程車車資5040元。 怎麼領？很快速方便！ 在我們合作的50家產檢醫療院所，就可以直接申請、領取。 也可洽區公所、社福中心申請喔！ 🔍詳細資訊，可至社會局網站查詢：https://is.gd/eLYqkO:=:https://socbu.kcg.gov.tw/index.php?&prog=2&b_id=3&m_id=13&s_id=2006,1,產檢,1,1
Ming,柯志恩,https://www.facebook.com/photo.php?fbid=621509159329474&set=a.547433460070378&type=3,最年輕發言人團，高雄集結！ 今天，我公布了5位年輕、活力、清新的發言人夥伴。最年輕的，只有21歲；從高雄出生到高雄念書，從原市區到原縣區，從北高雄到南高雄，這群平均年齡27.2歲的優秀青年，未來將是柯志恩團隊的骨幹，為高雄一起打拚。 出生岡山的 #黃騰憲 ，是最年輕的成員，擔任過學生議會議長，年紀輕輕就有亮眼的公共參與表現，讓我們一起期待9年級生在國民黨發光發熱。 畢業於中山大學的 #孫玉霖 ，擁有英國、新加坡雙碩士學位，未來將結合在地與國際視角，為團隊帶來更多層次的政策發想。 出生小港的 呂謦煒 ，出身低收入家庭，擁有基層視角，因此參與公共事務以來，相當關注社福、勞權與交通議題，為弱勢族群發聲。 畢業於高雄大學的 陳冠安 X 黨革青 ，過去擔任過國民黨青年部主任，和許多公民團體保持良好互動，也十分關心多元族群、居住正義和動保議題。 而 李明璇 ，更是大家最熟悉的廣播主持人、發言人和市政顧問，今年也剛成為新手媽媽，因此也將為團隊帶來關於觀光、育兒政策的發想。 5位青年發言人，和 陳麗娜 總召 吳怡玎 總幹事，以及團隊的所有成員，還有最親愛的高雄市民們，不分世代，高雄好日子，我們一起拚！,1,主要在介紹選舉團隊,0,0
Ming,柯志恩,https://www.facebook.com/photo.php?fbid=681917406621982&set=a.547433460070378&type=3,昨天是個好日子，我一連參加6場議員與候選人的競總成立，希望所有國民黨的議員候選人都能高票當選，為高雄鄉親拚好日子！ 競選第十一選區，號次7號的 王耀裕市議員 ，在地服務扎實，重視空污與環境議題，積極為鄉親爭取福利和建設，被高督盟評鑑為問政優質議員。 競選第五選區，號次4號的 張惟晴 惟有好心晴 ，是國民黨非常優秀的新人，相當年輕，也很關心年輕人在乎的議題，為青年世代發聲。 競選第十一選區，號次8號的 黃天煌 ，不只當過民代，也當過大寮鄉長，行政立法皆熟捻，關心林園大寮的基礎建設，為鄉親服務不餘遺力。 競選第六選區，號次2號的 陳美雅 ，是日本早稻田法學博士，具有完整的國際觀，政績琳瑯滿目，希望大家力挺女力。 競選第十選區，號次12號的 蔡武宏-鎮港青年 ，相當關注公托、學前教育，守護高雄的下一代，也非常照顧基層，希望鄉親能全力相挺。 競選第四選區，號次13號的 陳麗珍 ，是基層里長出身，長期深耕基層，重視高齡化議題以及長照政策，為長輩打拚健康樂活的好日子。,1,主要在宣傳里長,0,0
Ming,柯志恩,https://www.facebook.com/photo.php?fbid=692462398900816&set=a.547433460070378&type=3,每個周末，都有滿滿行程，除了全力以赴，就是全力以赴！ 昨日下午，我分別和 高雄市議會副議長陸淑美 方信淵-高雄市議員 以及 李亞築 高雄市議員 服務處 鄭東元一石激起千層浪 ，前往梓官蚵仔寮魚市及茄萣區興達港觀光魚市掃街拜票。許多攤商都和我表示，一定要翻轉高雄，我會帶著鄉親的期待，繼續為高雄打拚！ 李眉蓁 是勇敢的媽媽，遇過挫折，卻越挫越勇，2年前的勇敢承擔，也讓她更加成長，所提的大小政見，都更貼近市民，包括左楠地區人口大量增加，進而衍生的公幼公托問題，都是眉蓁最關心的議題。拜託大家能力挺勇敢的母親！ 高雄市山地原住民議員候選人葛姵瑩 Maital是社工出身，和我心理諮商的背景一樣，都在助人第一線，Maital對族人的照顧也是有目共睹，所提出的原住民就業平台、原住民國際音樂節都是非常好的政見方向，希望大家可以一起當Maital的分身，讓她高票當選，為高雄族人拚好日子。 高雄市議員 陳玫娟 是19號，而唯有19年的服務，才能對左楠如此瞭若指掌，把鄉親的事當作自己的大小事。為每個里做的貢獻、為每位里民的服務，都如數家珍，用最踏實的服務來爭取所有鄉親的支持，拜託大家能當玫娟的後盾，讓她高票當選，繼續為鄉親服務！,1,主要在介紹李眉蓁,0,0
Ming,柯志恩,https://www.facebook.com/photo.php?fbid=622230525924004&set=a.547433460070378&type=3,昨天，我參加 吳怡玎 委員舉辦的女子見面會，並由我的發言人 李明璇 主持，和40多位優秀女性座談，從國家大事聊到家庭趣事，包括高雄的公托幼教、女性微型創業、寵物友善城市、親子教育、職業婦女如何兼顧家庭與事業等議題。 許多姊妹也問我關於高雄的願景藍圖。跟大家報告，作為市長參選人，我認為高雄需要的是一位細膩、有韌性、真誠直率的女性市長。 因為高雄市，缺乏的並不是金玉其外的建設，或是亮眼的帳面數據。市民要的，是要一座能過好日子、好生活的城市。 事實上，不少朋友，聽到我決定投入高雄市長選舉都非常驚訝。有的鼓勵，有的憂心，這些意見，其實在參選之前，我都知道。 我也必須坦承，這確實是一場非常艱難的選戰。 但如果因為輸過、因為怕輸，就抗拒，那我要如何向我的孩子解釋「勇敢」？ 我的父親曾告訴我，勇敢就是無懼，我也希望能把這份南部人的精神，傳承下去。 面對艱難，只要是做對的事，就絕不畏懼！ 這是南部人的氣魄，更是女人的韌性。 女人撐起台灣半邊天，高雄好日子，我們一起拚！,1,NA,0,0
Ming,柯志恩,https://www.facebook.com/photo.php?fbid=658805565599833&set=a.547433460070378&type=3,【父母育兒很安心】少子化政見發布會 高雄市的出生率，已經從2018年的千分之7.25到2021年千分之6.55，未來作為高雄的大家長，我想要減輕我們高雄新手爸媽的負擔，除了打造更好的教養環境之外，還要讓市民敢生、願意生、加倍生。 我將提出「父母生養五安心」等生育政策，讓我們高雄的爸爸媽媽生兒、育兒更安心，包括： 👉生生不息234 👉津貼月子不用選 👉社會住宅您優先 👉友善臨托助弱勢 👉定點計時區區有 來賓 📍童燕珍 高雄市議會國民黨團總召 📍劉秋芳 高雄市幼兒教育協會理事長,1,少子化記者會,1,1
Ming,黃偉哲,https://www.facebook.com/photo.php?fbid=521585259336685&set=a.509914220503789&type=3,市民朋友午安，台南市今天共新增46名確診，包含3名火鍋店職場衍生個案、2名托育人員衍生個案、4名由阿妹演唱會衍生至關廟羽球館之個案、2名仁德羽球館活動相關、2名游泳池活動相關、2名科技廠職場接觸者，11名為確診者同住家人接觸者、3名具外縣市活動史，以及感染源疫調中個案17名。 #案例說明 1、今日公布之本土病例包含21例男性、25例女性，年齡介於未滿10歲至70多歲，發病日介於4月20日至4月23日，其中包含7例為無症狀感染。 2、今日公布之個案於可傳染期間曾出入北區麻佬二手作麻辣、富邦銀行東寧分行、富邦人壽南鑛分行、健身工廠中華廠、台糖虎山高爾夫練習場、安平區八方雲集華平店、全國電子崇德門市、中西區賓士KTV中成店。 3、昨日疫調中個案於台南市活動範圍包含家樂福仁德店、特力家居台南館、台南市仁德區圖書館、壽司郎台南西門路店等地，請同時段曾於前述場域出入的市民落實自我健康監測，若出現身體不適或疑似COVID-19症狀，請儘速就醫採檢。 #安心托育 台南市首推「居家托育守護標章」，由各區居家托育服務中心審核後發給符合資格之居家托育人員，以鼓勵居家保母踴躍施打疫苗，讓爸媽安心送托。 家長可洽台南市各區居家托育服務中心，優先媒合獲「居家托育守護標章」之保母。 第一區居家托育服務中心(06)208-8362 第二區居家托育服務中心 (06)247-2061 第三區居家托育服務中心(06)303-5053 第四區居家托育服務中心(06)635-3728 托嬰中心因應疫情實施暫停托育標準如圖15、16；若家人匡列為密切接觸者，兒童至少自行停托三日並清消。若托育人員與幼兒匡列為密切接觸者，該班至少停托三日，若托育人員與幼兒有確診者含1人以上，全班級停托十日（含三日清消）。上述人員隔離期滿恢復收托前，須經檢驗為陰性始得恢復收托。 #疫情詢問協助管道 鼓勵市民朋友可使用line智慧小幫手、衛生局服務信箱或FB反應防疫相關問題，防疫人員會在24小時內回覆，若為緊急需求，可撥打臺南市防疫專線06-2880180，或可撥打1922，平日可撥打至各個區衛生所、區公所，來請求協助跟服務。,0,防疫貼文,1,0
