Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,103801,109185,2022-09-22 19:08:54 CST,2022-09-22,19:08:54,Photo,"5,107",4704,182,70,31,0,4,0,2,114,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/658053875675002,【世界無車日，高雄涼感我來顧！】 今天是「世界無車日」，我特別和團隊裡的年輕夥伴到愛河河畔騎自行車，提倡低碳或無碳交通的理念，強調環保永續的重要性。 「無車日」的宗旨和我「涼感城市」政策理念相符。這些年來，全球暖化現象加劇，城市熱島效應讓市民苦不堪言。 因此為了讓城市降溫、讓市民生活的更舒適，所以我主張將高雄打造成涼感城市。 首先，我將規劃「林蔭城市」，透過佈建集中型的大型公園及分散型小型公園，降低都市內部及周邊的溫度；同時種植人行道路樹來延長降溫效果。 其次，我將規劃「城市風廊」，透過都市通風的管制及獎勵措施，並在都市更新建築容積獎勵辦法當中，引入「城市風廊」的獎勵概念。 最後，我將規劃「遮陰策略」，透過增設連續型遮蔭行人步道，讓我們的市民能自由隨心地在林蔭步道行走。 高雄的溫度我來顧，拚市民涼感好生活！,https://www.facebook.com/photo.php?fbid=658052909008432&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"5,107",-1.42
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,102760,108173,2022-09-03 21:52:58 CST,2022-09-03,21:52:58,Photo,"5,094",4819,130,35,36,1,1,0,1,71,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/645326516947738,祝所有國軍英雄，軍人節快樂！ 國軍保家衛國，戍守邊疆，勞苦功高，包括軍眷也是犧牲奉獻，在「九三軍人節」如此崇高神聖的日子，特別向所有國軍英雄們，致上最高敬意！ 今晚，我專程前往高雄市國軍眷村發展協會致意，不只向榮民榮眷問好，更希望能為推廣眷村文化盡些心力。 高雄是一個和軍人有特殊連結的城市，擁有岡山空軍、鳳山陸軍、左營海軍與海軍陸戰隊，因此發展出多元、底蘊雄厚的眷村文化。 我小時候住屏東，在眷村看到很多穿旗袍的飛官媽媽，擅長做好吃的麵食，或聽到一些軍人伯伯說故事，那是成長的美好記憶。 因此，我在擔任立委時，就曾提出「眷村文化保存暨發展條例」草案，希望透過法律依據，達到落實眷村文化保存、活化及永續發展的目標。 但除了中央法制層面的支持，地方政府對於國軍先輩所留下的文化資產，是否真正重視、積極維護，實為眷村文化得以延續的關鍵因素。 所以未來我若能當選市長，除了加速待修的眷舍之外，我也會納入更多地方眷民與文史團體，加深彼此的夥伴關係，讓我們共同經營，才能確保我們眷村文化既能保存，也能活化的雙贏局面。,https://www.facebook.com/photo.php?fbid=645326483614408&set=a.547433456737045&type=3,,祝所有國軍英雄 軍人節快樂！,,,,,,"5,094",-1.47
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,100072,105512,2022-08-11 20:00:10 CST,2022-08-11,20:00:10,Photo,"5,090",4506,131,27,41,3,1,0,3,378,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/630103588470031,高雄今晚風雨交加。午後熱對流旺盛，各地下起大雷雨，尤其旗山、杉林區降雨量突破一百毫米，達到豪雨等級，水利署也針對旗山、甲仙、杉林發布淹水一二級警戒，部分地區則有淹水災情傳出。 我十分擔心市民朋友的安全，請以上區域的居民務必小心，希望大家都能平安🙏 #照片於甲仙拍攝,https://www.facebook.com/photo.php?fbid=630103561803367&set=a.547433456737045&type=3,,,,,,,,"5,090",-1.5
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,103443,108840,2022-09-16 18:42:58 CST,2022-09-16,18:42:58,Photo,"5,074",4474,175,77,35,0,3,0,2,308,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/653831826097207,Uninang mihumisang！ Abus再次來到桃源和所有族人問好！ 今天是第十九屆全國布農族射耳祭暨傳統技能競賽及運動會，經全台接棒，今年終於輪到由高雄市舉辦，吸引全台各地的族人來共襄盛舉！ 相陪的謝英雄區長和我說，射耳祭對布農族人而言就如過年一樣，許多族人都會一同來共襄盛舉，展現原住民族的團結與力量！ 期待在兩天的運動項目中，大家都能拿下好成績，爭取最大的榮耀。 今天也非常感謝我最好的同事 立法委員孔文吉 以及當地的 高雄市議員林義迪，還有葛姵瑩 ，一起陪同我向現場所有族人問好！ 更令我感動的是，不少族人都還記得我上次的造訪，說已經握過第二次手！ 會後我也再次登門拜訪謝垂耀前鄉長，不只是關心問候，更要請益族人的心聲。 他也給我大力的加油與鼓勵，期待我能爭取多數市民的支持，高票當選。 未來，我也會繼續傾聽族人的需求，推出最紮實的政見。 我是Abus，熱情的桃源族人們，謝謝您們！盼望我們下一次再相會。,https://www.facebook.com/photo.php?fbid=653833019430421&set=a.547433456737045&type=3,,高 高雄 柯雄 精 市 柯,Photos from 柯志恩's post,,,,,"5,074",-1.44
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,122191,127610,2022-11-15 08:00:03 CST,2022-11-15,08:00:03,Photo,"5,043",4262,269,67,30,2,0,0,1,412,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/698094218337634,11/15(二)，一共會在五個地方開講，歡迎大家一起做伙 ! ✅08:30 路竹街講(區公所旁，國昌路76號) ✅09:40 田寮街講(大南天福德祠，崗安路107號) ✅10:30 茄萣街講(金鑾宮，港東街136號) ✅11:15 湖內街講(海埔海山社區活動中心，和平路150號) ✅19:00 鳳山廟口開講(北極殿，瑞興路65號)�� 本周車掃地區預告，詳細地點將每日公布 📌11/15：上午路竹阿蓮田寮茄萣湖內 📌11/16：上午仁武大社；下午鳥松大樹 📌11/17：上午大寮；下午林園 📌11/18：上午橋頭梓官彌陀永安；下午岡山燕巢 *實際抵達時間依路況而定,https://www.facebook.com/photo.php?fbid=698094205004302&set=a.547433460070378&type=3,,,,,,,,"5,043",-2.33
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,97175,102650,2022-07-08 11:22:37 CST,2022-07-08,11:22:37,Photo,"5,042",3694,478,37,62,290,32,338,5,106,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/607647730715617,剛剛得知日本前首相安倍晉三在奈良市發表演講時疑似遭到槍擊的訊息，我感到相當震驚與難過。 安倍一直以來都是我們高雄的朋友，過去曾協助行銷高雄的鳳梨，帶領鳳梨農民走過最艱難的時刻。 目前情況尚未明朗，我們也誠心的向安倍前首相及其家屬表達慰問之意。 （照片取自 安倍晉三推特）,https://www.facebook.com/photo.php?fbid=607647690715621&set=a.547433456737045&type=3,,,,,,,,"5,042",-1.56
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,117870,123302,2022-11-06 08:25:18 CST,2022-11-06,08:25:18,Photo,"5,037",4470,167,42,41,1,3,1,0,312,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/691730178974038,昨天下午，是 高雄市議員童燕珍 和 微笑香蕉-黃香菽 競總成立的喜日，兩位都是國民黨在三民區不可多得的優秀女將，盼望各位鄉親務必能多多支持。 這次我回到南部參選，燕珍其實扮演重要角色。當時就是她的一通電話，以總召的身分，邀請我到高雄走一趟，並和曾麗燕議長熱情歡迎我。由衷感謝燕珍當時的款待！ 燕珍和我一樣，都是教育專業，深知教育的重要性，高雄的未來，並不是4年、8年，而是下一個世代、下一個20年。希望各位鄉親，能一同當燕珍的靠山，守護高雄未來關鍵的一席！ 香菽則是國民黨在高雄優秀的年輕議員，有新世代思維，時常為年輕市民發聲。她同時也是高雄市電競委員會主委，誓言要將高雄打造成全台電競龍頭。 希望各位鄉親能支持這樣有新世代思維的優質議員，支持香菽的綠園道商圈和產業升級的政見，讓市政更加貼近年輕人的心，讓三民的人口不會持續流失，就交給黃香菽！,https://www.facebook.com/photo.php?fbid=691729502307439&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"5,037",-1.86
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,104610,109976,2022-09-29 12:57:47 CST,2022-09-29,12:57:47,Live Video Complete,"4,976",4284,285,133,97,1,4,2,8,162,crosspost,Yes,14599,14956,17112,00:11:09,https://www.facebook.com/100044111871935/posts/421724883410747,【柯志恩大家族誓師大會】發布記者會 就在明晚！ 卡司流程大公開💪 柯志恩誠摯邀請您，9/30(五)晚上7點，夢時代台糖加油站(中華五路825號)旁空地，向不公不義的現狀，野起來！,https://www.facebook.com/KoChihEn/videos/421724883410747/,,,【柯志恩大家族誓師大會】發布記者會,,,,,"4,976",1.17
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,117291,122725,2022-11-03 19:17:44 CST,2022-11-03,19:17:44,Live Video Complete,"4,965",3618,663,175,286,2,4,0,6,211,crosspost,Yes,18830,19816,27556,01:27:50,https://www.facebook.com/100044111871935/posts/505391534639308,【廟口金能講－苓雅意誠堂關帝廟】 來賓 📍 洪孟楷 📍 陳若翠-微笑加油讚 📍 許采蓁 📍 黃紹庭,https://www.facebook.com/KoChihEn/videos/505391534639308/,,,【廟口金能講－苓雅意誠堂關帝廟】,,,,,"4,965",-1.19
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,103536,108931,2022-09-18 12:00:07 CST,2022-09-18,12:00:07,Photo,"4,940",4582,136,90,30,1,2,0,0,99,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/655067865973603,昨天晚上，我來到左營四海一家，參加以軍事元素打造，結合特色市集、文創展售和各式體驗、表演活動的「軍區嘉年華」！ 初來乍到，看到國旗飄揚的現場，以及精美的文創商品，我的購物魂馬上被激發，買了幾款特色小物。 而正當我還在逛街的時候，突然就遇到一群別著國旗貼紙的小朋友熱情迎接，不僅帶著我逛市集、搭軍車，還和我一起體驗復古宴席，共飲果汁！ 與小朋友道別之前，我也特別送給他們「柯100分」的扇子，祝福他們都能找到自己的興趣與夢想，在人生的的道路上，找到屬於自己的「100分」！ 高雄眷村如此優美，歷史記憶深入人心。軍事上，國軍們保衛我們，守護我們的國土；文化上，眷村獨特的文化韻味，更是我們無形的資產。 未來我擔任市長，必會加倍努力，善用高雄得天獨厚的陸海空三軍並存的眷村文化，給予最大的支持與幫助，發揚高雄獨特之美！讓高雄成為眷村文化之都，任何人想了解眷村，就想到高雄！,https://www.facebook.com/photo.php?fbid=655066009307122&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"4,940",-1.47
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,102496,107918,2022-08-30 19:22:12 CST,2022-08-30,19:22:12,Photo,"4,811",4523,118,40,32,1,0,0,2,95,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/642435707236819,今天是開學日！ 作為一位教書25年的老師，先預祝所有年輕學子們，學業順利、心想事成。 雖然投入高雄市長選舉，暫時離開校園，難得成為開學的「局外人」，不過最近也仍然和青年夥伴有許多互動。 前幾天，我和高雄學生民主聯盟的夥伴進行對談。聯盟的成員以高中生為主，但這群年輕朋友問題的廣度和深度，以及對公共事務參與的熱誠，都令人讚嘆！ 聯盟夥伴很關心18歲公民權的推動，我也和他們分享，我在擔任立委時期，參與連署公投投票年齡下修18歲提案，以及大學法修法等提升青年參與和學權的心路歷程。 我深信，台灣當前的困境，需要年輕人齊心協力，才可能翻轉。這也是我當初之所以組建最年輕發言人團的原因。 高雄市是一座偉大的奇蹟之城，然而從2020年8月到2022年7月，以人口總數和青年人口減少數來看，高雄的青年流失竟然是六都倒數第2，僅比房價物價全國前茅的台北來得好，也比不過同屬南部的台南。 讓南部子弟不用北漂，北漂青年願意返鄉，高雄才有可能翻轉。 未來，如果我有榮幸擔任高雄市長，為高雄市民服務，青年議題絕對會是市政核心，力拚打造高雄成為一座留的住年輕人的城市。,https://www.facebook.com/photo.php?fbid=642435657236824&set=a.547433456737045&type=3,,,Photos from 柯志恩's post,,,,,"4,811",-1.73
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,116596,122033,2022-11-01 13:21:31 CST,2022-11-01,13:21:31,Photo,"4,797",4334,206,65,32,2,0,0,0,158,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/688453372635052,明晚7點，第12場廟口金能講前進【楠梓】！ 這次的特別來賓，是大家最熟悉的前高雄市新聞局長 王淺秋 ，演唱來賓則是大家最愛的金曲歌后 朱海君 Angel 。 歡迎大家一起來右昌一甲福德廟廣場(藍昌路136巷7號)，作伙和 陳麗珍 高雄市議員 陳玫娟 高雄市議員 李雅芬​ 李眉蓁 白喬茵 一起聽歌聽講吃爆米花，讓感動出自巷仔口！,https://www.facebook.com/photo.php?fbid=688452702635119&set=a.547433460070378&type=3,,,,,,,,"4,797",-1.81
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,117870,123302,2022-11-05 09:30:00 CST,2022-11-05,09:30:00,Photo,"4,777",4183,174,74,32,3,0,0,0,311,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/691079049039151,感謝《壹蘋新聞網》公車廣告！ 高雄市三多幹線70A公車！柯志恩懇請支持！ 一場選舉不是憑借個人的力量就可以完成，這次選舉受到許多的朋友幫助，一路上每一位朋友的加油、小額捐款，志恩都感恩在心，謝謝你們大力的支持！ 這回我要特別感謝《壹蘋新聞網》廣告公車，設計的讓大家一看都為之一亮，同時也讓人很窩心。 這次有《壹蘋》加油打氣，感覺不一樣，除了是宣傳，也是對志恩的最大肯定，未來我會持續努力，不負大家的託付。 也歡迎未來在高雄市的街道上，看到我的公車廣告，都可以拍照留言給我，我們一起加油！,https://www.facebook.com/photo.php?fbid=691078442372545&set=a.547433460070378&type=3,,,,,,,,"4,777",-1.94
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,132641,138002,2022-11-22 12:00:05 CST,2022-11-22,12:00:05,Photo,"4,760",4079,215,55,37,1,2,0,0,371,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/703577534455969,跟各位鄉親報告，今天下午車掃在前鎮；明天上午則是前金新興苓雅，晚上到三民西區，歡迎各位鄉親作伙來挺。 #今日街講地點 ✅14:00 前鎮街講：勞工育樂中心(一德路與聖德二路口) #明日出發地點 ✅08:30 市黨部前(建國一路463號) ✅19:00 市黨部前(建國一路463號) *具體抵達時間視當天車況而定 #本週車掃行政區預告 📍週三(11/23)：上午前金新興苓雅、晚上三民西區 📍週四(11/24)：上午楠梓、下午左營、晚上鼓山鹽埕 📍週五(11/25)：上午下午市區大車掃 👉11/25，1900選前之夜，就在前鎮一德勞工夜市(凱旋四路上，近輕軌凱旋瑞田站與捷運凱旋站),https://www.facebook.com/photo.php?fbid=703577491122640&set=a.547433460070378&type=3,,柯志恩 繞著高雄跑 11月 上午 23送 就在街頭講！！ (三) 08：30就在這¡講 08:30 就在這街講 市黨部前 三多一路 五福一路 自立二路 建國一路 許朵蓁議員總部 黃紹庭議員總部 八德二路 正義路 成功一路 成功一路 文山路 復興一路 青年一路 萬興宮 四維四路 建國一路 六合二路 福德一路 中山一路 建軍路 和平一路 輔仁路 七賢一路 尚勇路 中正一路 武廟路 民族二路 行禮街¡ 自强三路 建國一路 大順路 建軍路 七賢二路 市黨部 中正一路 陳若翠議員總部 晚上還有喔！,Photos from 柯志恩's post,,,,,"4,760",-2.95
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,111607,117052,2022-10-18 19:05:43 CST,2022-10-18,19:05:43,Live Video Complete,"4,753",3315,820,197,278,9,7,9,7,111,crosspost,Yes,17202,18091,50804,01:50:42,https://www.facebook.com/100044111871935/posts/649737373474495,"【廟口金能講－鼓山赤龍宮】 來賓 📍 下港的囝仔, 蔡金晏 📍 陳美雅 📍 徐巧芯 歌手 📍 黃妃 Huang Fei",https://www.facebook.com/KoChihEn/videos/649737373474495/,,,【廟口金能講－鼓山赤龍宮】,,,,,"4,753",1
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,123564,128979,2022-11-17 07:00:18 CST,2022-11-17,07:00:18,Photo,"4,730",4079,197,61,41,1,0,0,0,351,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/699634294850293,今天是大寮、林園車掃！ 也會在2個地點街講，歡迎大家一起作伙💪🏻 更重要的是，今晚7點就是廟口金能講最後一場！ 18場的巷仔口感動，屬於高雄市民的奇蹟 邀請您一起寫下完美的篇章。 ✅08:30 大寮街講：88跳蚤市場（力行路88-1號） ✅14:30 林園街講：廣應廟 （王公路340號） ✅19:00 林園廟口開講：幸福公園後方空地(文化路2巷底),https://www.facebook.com/photo.php?fbid=699631324850590&set=a.547433460070378&type=3,,柯志恩 繞著高雄跑 11月 下午 17 就在街頭講！！ 西溪路 14：30就在這è¡講 14:30 就在這街講 林園廣應廟 （王公路340號） 王公路 中芸路 漁港路 東林東路 五福路 溪州三路 、二路、一路 、二路 一路 潭平路 林家路 è曆路 忠義一街 東林西路 文聖街¡— 信義路 仁愛路 東林西路 力行路 北油二路 前厝路 後厝路 西汕路 北油路 中門路 文化街¡ 潭頭路 中厝路、林内路 鳳林公路 林園北路 林園南路 文賢南路 文昌街¡— 中芸二路 三路 下厝路 鳳林路一段 忠孝西路 忠孝東路 頂厝路 成功街¡ 興濟宮,Photos from 柯志恩's post,,,,,"4,730",-2.61
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,112570,118019,2022-10-20 19:08:46 CST,2022-10-20,19:08:46,Live Video Complete,"4,705",3282,828,181,261,2,6,3,13,129,crosspost,Yes,20379,21313,29788,01:43:27,https://www.facebook.com/100044111871935/posts/2504364093048321,【廟口金能講－左營新莊天后宮】 來賓 📍 鍾沛君 📍 高雄市議員 陳玫娟 📍 陳麗珍 📍 高雄市議員 李雅芬 📍 李眉蓁 📍 白喬茵 歌手 📍 #郭婷筠,https://www.facebook.com/KoChihEn/videos/2504364093048321/,,,【廟口金能講－左營新莊天后宮】,,,,,"4,705",-1.01
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,99926,105367,2022-08-08 16:30:13 CST,2022-08-08,16:30:13,Photo,"4,541",3961,148,31,51,1,2,4,2,341,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/628055128674877,13年前的今天，莫拉克颱風來了。暴雨、土石，在片刻之間，就帶走數百位高雄市民的生命。 那一天，是高雄人心中永遠無法抹滅的痛。 我在上周，前往小林村紀念公園，為所有往生者獻花，致上最誠摯的悼念。 穿越園區，走過寫滿受難者姓名的牆面，心情沉重無比，悲痛的情緒，令我久久無法自己。 風災後，小林人經過多年的努力，走出悲傷，分別在甲仙五埔里、杉林大愛永久屋和日光小林，扎根新土地，建立新的生活。 我此行也特別造訪日光小林，傾聽居民的心聲。 日光小林之所以取名「日光」，主要是希望小林人可以像「向日葵」一樣堅毅，永遠迎向陽光。 有村民就和我說：「只要文化還在，小林村就永遠不會消失」。而在地的大滿舞團，更是希望藉由傳唱大武壠族古謠，來撫慰族人受傷的心靈，並將文化傳承下去。 經歷了這場災難，小林村的居民不但沒有被擊倒，反而重新站起。在日光小林，我看到的不只一個社區的新生，更見識到小林精神的重生。 目前日光小林也有在經營輕旅遊和有機農業，不過因為疫情受到影響。非常歡迎大家有機會可以造訪美麗的日光小林，體驗山林原野和自然文化風情。 小林的堅強與勇氣，是所有身處逆境的人的楷模。 堅毅重生，小林加油！,https://www.facebook.com/photo.php?fbid=628055115341545&set=a.547433456737045&type=3,,,,,,,,"4,541",-1.68
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,117037,122472,2022-11-03 07:47:53 CST,2022-11-03,07:47:53,Photo,"4,469",4032,195,71,26,2,2,0,0,141,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/689677279179328,今晚7點！ 廟口金能講苓雅場就在意誠堂關帝廟！ 不只有 陳若翠 許采蓁 黃紹庭 與您相會，更邀請到國民黨立院新戰力 洪孟楷 來助陣，以及芒果王子 #楊哲 來獻唱！ 第13場廟口開講，讓巷仔口的感動，一場超越一場🔥,https://www.facebook.com/photo.php?fbid=689673159179740&set=a.547433460070378&type=3,,,,,,,,"4,469",-1.99
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,108952,114332,2022-10-10 14:20:34 CST,2022-10-10,14:20:34,Live Video Complete,"4,460",3909,246,82,120,1,2,1,2,97,owned,Yes,16774,17389,0,00:07:46,https://www.facebook.com/100044111871935/posts/784824449445636,國慶澄清湖健走！ feat. 馬英九 台灣公道伯 王金平,https://www.facebook.com/KoChihEn/videos/784824449445636/,,,,,,,,"4,460",-1.05
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,103014,108414,2022-09-09 13:13:37 CST,2022-09-09,13:13:37,Photo,"4,442",4160,136,29,30,0,1,0,3,83,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/649002759913447,中秋佳節將至，我特別帶著月餅，前往博正兒童發展中心，祝這群可愛的小朋友們，以及辛苦的老師和志工們，秋節愉快！ 博正兒童發展中心在高雄服務超過25年，採取「家庭為中心」、「社區為基礎」的模式，不只根據兒童需求提供多元課程，更舉辦多場親子、家長講座，在早療教育及觀念推廣上貢獻良多。 中心的老師和志工，都非常用心，不只讓孩子們有很棒的就學環境，更給予小朋友照顧和陪伴，十分令人欽佩！ 我從事教育心理的研究和教學30年，因此十分重視教育政策和兒童身心發展，未來若擔任市長，早療教育，絕對會加大力道予以支持，並且會積極減輕相關機構的財務負擔、提升老師待遇與權益，讓小朋友們更快樂、更舒適的成長環境！,https://www.facebook.com/photo.php?fbid=649001969913526&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"4,442",-1.65
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,102496,107918,2022-08-30 21:36:13 CST,2022-08-30,21:36:13,Live Video Complete,"4,308",3366,474,223,161,9,7,0,8,60,crosspost,Yes,19454,22060,34932,00:44:54,https://www.facebook.com/100044111871935/posts/772394967415143,宵夜時間：楠梓必吃 楊寶寶蒸餃！,https://www.facebook.com/KoChihEn/videos/772394967415143/,,,,,,,,"4,308",1.15
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,112830,118284,2022-10-21 19:16:02 CST,2022-10-21,19:16:02,Live Video Complete,"4,304",3165,568,195,239,4,6,1,6,120,crosspost,Yes,19096,20048,25820,01:26:58,https://www.facebook.com/100044111871935/posts/474991097995806,【廟口金能講－前金萬興宮】 來賓 📍 鄭照新 📍 黃紹庭 📍 陳若翠-微笑加油讚 📍 許采蓁 歌手 📍 #江志豐,https://www.facebook.com/KoChihEn/videos/474991097995806/,,,【廟口金能講－前金萬興宮】,,,,,"4,304",-1.12
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,101697,107132,2022-08-22 15:44:10 CST,2022-08-22,15:44:10,Status,"4,296",3241,197,46,54,18,0,690,14,36,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/637100241103699,向台南2位因公殉職的警察同仁致敬默哀。襲警不容姑息，盼望正義盡快伸張🙏,,,,,,,,,"4,296",2.24
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,113985,119440,2022-10-25 08:00:04 CST,2022-10-25,08:00:04,Photo,"4,274",3764,152,44,21,1,3,0,0,289,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/683102156503507,感動，出自巷仔口。 廟口金能講第9場，就在今晚！ 晚上7點，歡迎大家來鳳山五甲龍成宮，一起來聽歌聽講吃爆米花。 今日獻唱來賓，是金曲歌王 #施文彬 原定特別來賓鄭麗文委員因身體不適，因此特別由國民黨立院黨團總召 曾銘宗 ​​代為助講。希望麗文早日康復。 #1030下午3點南方響起誓師大會就在大榮高中旁廣場,https://www.facebook.com/photo.php?fbid=683102136503509&set=a.547433460070378&type=3,,,,,,,,"4,274",-1.87
